keyword,title,source,text,date,sentiment,score
Robotics,"""AI has a significant impact on thinking and practice"" says CSM's Alex Warnock-Smith",Dezeen,ai has a significant impact on thinking and practice says csm s alex warnock smith central saint martins is developing emotional and conceptual tools to navigate how students ethically approach artificial intelligence says alex warnock smith programme director of its spatial practices programme at central saint martins csm design educ,2025-09-29T18:00:12Z,Neutral,-0.00416666666666667
Robotics,Cathie Wood makes surprising deeper bet on robotaxis,TheStreet,cathie wood makes surprising deeper bet on robotaxis these trades may reveal wood s next big conviction,2025-09-29T17:17:00Z,Positive,0.2333333333333333
Robotics,"NVIDIA Advances Robotics Development at CoRL 2025 with New Models, Systems, and Simulation Tools",Storagereview.com,nvidia advances robotics development at corl with new models systems and simulation tools nvidia addresses challenges in robotic manipulation and announces advanced robotic learning tools at the conference on robotic learning nvidia is using the stage at the conference on robot learning corl in korea to showcase its most ambitious advances in r,2025-09-29T17:09:56Z,Positive,0.14090909090909093
Robotics,China installing nearly 10 times as many robots in factories as the US,New York Post,china installing nearly times as many robots in factories as the us last year more than half a million industrial robots were put to work in global factories with of them in china alone,2025-09-29T17:08:18Z,Positive,0.15555555555555559
Robotics,China installing nearly 10 times as many robots in factories as the US,New York Post,china installing nearly times as many robots in factories as the us last year more than half a million industrial robots were put to work in global factories with of them in china alone,2025-09-29T17:08:18Z,Positive,0.15555555555555559
Robotics,How Pittsburgh International Airport’s CEO Helped Business Take Off,Forbes,how pittsburgh international airport s ceo helped business take off this edition of the forbes ceo newsletter focuses on how christina cassotis turned around the airport and city,2025-09-29T17:02:11Z,Neutral,0.0
Robotics,Medtech firms splitting into ‘haves’ and ‘have-nots’: EY,Medtechdive.com,medtech firms splitting into haves and have nots ey the number of medtech funding rounds has declined in recent months but the value of overall deals has increased according to a new report from ey,2025-09-29T16:10:54Z,Neutral,0.04545454545454545
Robotics,An MIT roboticist who cofounded Roomba maker iRobot says Elon Musk’s vision of humanoid robots as catchall assistants is ‘pure fantasy thinking’,Yahoo Entertainment,an mit roboticist who cofounded roomba maker irobot says elon musk s vision of humanoid robots as catchall assistants is pure fantasy thinking rodney brooks said future humanoid robots will have wheels and multiple arms,2025-09-29T15:34:37Z,Positive,0.07142857142857142
Robotics,An MIT roboticist who cofounded Roomba maker iRobot says Elon Musk’s vision of humanoid robots as catch-all assistants is ‘pure fantasy thinking’,Fortune,an mit roboticist who cofounded roomba maker irobot says elon musk s vision of humanoid robots as catch all assistants is pure fantasy thinking rodney brooks said future humanoid robots will have wheels and multiple arms,2025-09-29T15:34:37Z,Positive,0.07142857142857142
Robotics,Streamline Robot Learning with Whole-Body Control and Enhanced Teleoperation in NVIDIA Isaac Lab 2.3,Nvidia.com,streamline robot learning with whole body control and enhanced teleoperation in nvidia isaac lab training robot policies from real world demonstrations is costly slow and prone to overfitting limiting generalization across tasks and environments a,2025-09-29T15:22:29Z,Neutral,0.033333333333333326
Robotics,Grandfather builds the droids he was always looking for,Popular Science,grandfather builds the droids he was always looking for kurt zimmerman brought star wars from a galaxy far far away to michigan the post grandfather builds the droids he was always looking for appeared first on popular science,2025-09-29T15:15:47Z,Positive,0.2625
Robotics,Astronaut Candidates Get to Work at Johnson Space Center,NASA,astronaut candidates get to work at johnson space center nasa announced its newest class of astronaut candidates on sept at the agency s johnson space center in houston after the welcome ceremony the highly qualified individuals rolled up their sleeves and prepared for the next step in their journey,2025-09-29T15:08:41Z,Positive,0.15200000000000002
Robotics,NVIDIA Accelerates Robotics Research and Development With New Open Models and Simulation Libraries,Nvidia.com,nvidia accelerates robotics research and development with new open models and simulation libraries nvidia today announced that the open source newton physics engine is now available in nvidia isaactm lab along with the open nvidia isaac gr t n reasoning vision language action model for robot skills and new ai infrastructure,2025-09-29T15:00:00Z,Positive,0.11038961038961038
Robotics,NVIDIA Accelerates Robotics Research and Development With New Open Models and Simulation Libraries,GlobeNewswire,nvidia accelerates robotics research and development with new open models and simulation libraries news summary the open source newton physics engine codeveloped with google deepmind and disney research and now available in nvidia isaac lab,2025-09-29T15:00:00Z,Positive,0.1340909090909091
Robotics,Sunken WWII bombs make a surprising home for sea life,Popular Science,sunken wwii bombs make a surprising home for sea life a new study finds algae mussels and starfish flock to munitions dumped in the baltic sea the post sunken wwii bombs make a surprising home for sea life appeared first on popular science,2025-09-29T15:00:00Z,Positive,0.47727272727272724
Robotics,Train a Quadruped Locomotion Policy and Simulate Cloth Manipulation with NVIDIA Isaac Lab and Newton,Nvidia.com,train a quadruped locomotion policy and simulate cloth manipulation with nvidia isaac lab and newton physics plays a crucial role in robotic simulation providing the foundation for accurate virtual representations of robot behavior and interactions within,2025-09-29T14:59:29Z,Positive,0.10000000000000002
Robotics,3 Easy Ways to Supercharge Your Robotics Development Using OpenUSD,Nvidia.com,easy ways to supercharge your robotics development using openusd the increasing demand for robotics is driving the need for physics accurate simulation at an unprecedented scale universal scene description openusd is key,2025-09-29T14:52:57Z,Positive,0.28666666666666674
Robotics,MoMA PS1’s ‘The Gatherers’ Rejects Climate Catastrophism in Favor of Resilient Resourcefulness,Observer,moma ps s the gatherers rejects climate catastrophism in favor of resilient resourcefulness across sculpture video and installation the works in this soon to close show interrogate the systems that define value utility and survival in the anthropocene,2025-09-29T14:48:51Z,Neutral,0.0
Robotics,Using generative AI to diversify virtual training grounds for robots,Tech Xplore,using generative ai to diversify virtual training grounds for robots chatbots like chatgpt and claude have experienced a meteoric rise in usage over the past three years because they can help you with a wide range of tasks whether you re writing shakespearean sonnets debugging code or need an answer to an obscure trivia que,2025-09-29T14:46:06Z,Positive,0.15000000000000002
